40,0,0.4068003545534717
297,0,0.6125512844646958
0,761,0.4303729350362794
1744,0,0.3563775279199859
2922,0,0.3324126277541671
0,3965,0.3031775254116041
0,4214,0.5219111923344465
4214,0,0.5219111923344465
0,5060,0.5828070994388211
5060,0,0.5828070994388211
0,5876,0.5014527302668857
5876,0,0.5014527302668857
6608,0,0.4279669988581116
0,6865,0.38703817288838094
7,1,0.9822532060755815
1,145,0.3195707097849891
1468,1,1.0325536981333518
2091,1,0.34149948285187476
1,2590,0.45070936010833956
2590,1,0.45070936010833956
3557,1,0.6073317272302654
1,4159,0.6205051420516092
4671,1,5.217870369996873
1,5380,0.2643031700559956
1,5429,0.2661586962543432
5429,1,0.2661586962543432
1,5482,0.31336011498227656
5482,1,0.31336011498227656
18,2,2.2717131224398406
236,2,0.44293629972936727
2,274,0.54123237496656
274,2,0.54123237496656
433,2,3.548642423942341
445,2,0.547114324982934
691,2,0.754906144209581
930,2,0.25107086354827923
2,958,0.299120988258939
958,2,0.299120988258939
2,1265,0.5839379289579822
1265,2,0.5839379289579822
2,1573,0.56259975008791
1573,2,0.56259975008791
2,1639,0.6054154810671089
2,1746,0.7184429650244502
1746,2,0.7184429650244502
3,1582,0.2585574613511939
3,1745,0.3996852261124851
1745,3,0.3996852261124851
3535,3,0.4135425279414073
3,3712,0.45602412109651597
3712,3,0.45602412109651597
3,4432,0.45567046416399914
4432,3,0.45567046416399914
3,4470,0.35507813665182386
4470,3,0.35507813665182386
3,4916,0.2760823680303063
4916,3,0.2760823680303063
4,178,0.6726112264134381
178,4,0.6726112264134381
4,2599,0.2074767477198691
2599,4,0.2074767477198691
4,3011,0.4398535939179431
4,3081,0.3577844893776085
4,3184,0.28458775797051994
3664,4,0.2782152352160695
3916,4,0.7616906546194734
4,5365,0.25061755120385787
171,5,0.20089190949477087
5,639,2.811098867969588
639,5,2.811098867969588
5,741,0.43756360290225876
741,5,0.43756360290225876
5,1023,0.7137914702963515
1215,5,0.4491166659957617
5,1248,0.44481810731379534
