3525,60,1
60,3882,1
4881,60,1
60,5422,1
5422,60,1
61,615,1
927,61,1
61,1122,1
61,2114,1
2257,61,1
61,2836,1
61,3003,1
61,3108,1
3108,61,1
186,62,1
1253,62,1
62,1472,1
1472,62,1
62,1903,1
62,3099,1
62,3135,1
3135,62,1
3170,62,1
62,3873,1
4031,62,1
62,4858,1
4858,62,1
143,63,1
63,202,1
202,63,1
63,215,1
63,232,1
63,408,1
63,409,1
64,323,1
64,586,1
586,64,1
64,983,1
983,64,1
1740,64,1
64,1750,1
64,2103,1
2103,64,1
64,2238,1
148,65,1
65,246,1
246,65,1
65,470,1
470,65,1
65,1397,1
1397,65,1
65,1593,1
65,2729,1
2729,65,1
65,3450,1
3450,65,1
512,66,1
1241,66,1
66,2758,1
3103,66,1
66,3336,1
66,3576,1
66,3729,1
5141,66,1
6035,66,1
66,6549,1
67,692,1
692,67,1
747,67,1
837,67,1
67,945,1
945,67,1
1480,67,1
1503,67,1
1521,67,1
67,1693,1
67,1732,1
67,2623,1
2623,67,1
67,3243,1
3243,67,1
68,95,1
471,68,1
2379,68,1
3218,68,1
68,3775,1
4341,68,1
68,4517,1
4642,68,1
68,5238,1
5238,68,1
6736,68,1
69,554,1
69,1030,1
1150,69,1
69,1670,1
1670,69,1
1719,69,1
69,1957,1
3094,69,1
69,3735,1
3735,69,1
69,4516,1
70,1260,1
70,2221,1
2221,70,1
2717,70,1
70,3081,1
70,3184,1
3184,70,1
5025,70,1
70,5323,1
5323,70,1
70,5939,1
71,123,1
123,71,1
217,71,1
792,71,1
71,833,1
71,992,1
992,71,1
1538,71,1
1590,71,1
71,1715,1
71,2249,1
72,363,1
72,762,1
762,72,1
72,799,1
799,72,1
72,1009,1
2083,72,1
72,4378,1
4378,72,1
72,4395,1
820,73,1
1254,73,1
73,1941,1
1941,73,1
73,3109,1
3109,73,1
73,3617,1
73,4363,1
4363,73,1
73,4402,1
73,4859,1
74,663,1
74,813,1
946,74,1
1439,74,1
74,1774,1
74,2120,1
74,2383,1
2649,74,1
2880,74,1
2909,74,1
3262,74,1
74,3579,1
3579,74,1
655,75,1
1059,75,1
75,1500,1
1500,75,1
3138,75,1
3288,75,1
75,4342,1
4342,75,1
4467,75,1
75,4640,1
4640,75,1
75,4826,1
4826,75,1
75,4920,1
75,5283,1
5283,75,1
76,315,1
315,76,1
362,76,1
76,428,1
633,76,1
76,1165,1
1165,76,1
76,1259,1
1259,76,1
76,1668,1
76,2111,1
2111,76,1
77,420,1
420,77,1
77,707,1
77,1442,1
1442,77,1
77,2000,1
2000,77,1
77,2249,1
2249,77,1
2350,77,1
3047,77,1
3177,77,1
77,4117,1
415,78,1
78,664,1
664,78,1
78,1213,1
1312,78,1
1318,78,1
78,2634,1
2634,78,1
2699,78,1
78,3436,1
3436,78,1
78,3656,1
3656,78,1
78,4226,1
595,79,1
79,796,1
79,880,1
1294,79,1
79,1387,1
79,1607,1
79,1983,1
2253,79,1
79,2773,1
2773,79,1
145,80,1
80,259,1
259,80,1
80,484,1
80,1114,1
80,1797,1
80,2534,1
529,81,1
81,559,1
812,81,1
957,81,1
81,1079,1
1079,81,1
81,1362,1
1362,81,1
81,1550,1
81,1816,1
81,1869,1
82,320,1
82,571,1
571,82,1
752,82,1
2284,82,1
2307,82,1
82,2581,1
2581,82,1
82,2624,1
82,2762,1
82,2863,1
2863,82,1
83,465,1
465,83,1
83,531,1
83,917,1
917,83,1
1280,83,1
83,1555,1
1555,83,1
83,1714,1
1714,83,1
2601,83,1
2626,83,1
83,3049,1
3839,84,1
3901,84,1
84,4912,1
4912,84,1
84,6032,1
84,6308,1
6308,84,1
84,6419,1
6419,84,1
84,6511,1
85,1347,1
1347,85,1
85,2037,1
2037,85,1
85,4556,1
4556,85,1
85,5321,1
85,5600,1
5600,85,1
85,5895,1
5895,85,1
86,1048,1
1048,86,1
86,1757,1
86,2480,1
86,2727,1
2727,86,1
86,2865,1
2865,86,1
86,4164,1
87,586,1
87,1132,1
2103,87,1
2162,87,1
2238,87,1
3401,87,1
4553,87,1
4750,87,1
5031,87,1
5842,87,1
6643,87,1
88,295,1
295,88,1
88,435,1
88,518,1
518,88,1
88,939,1
939,88,1
951,88,1
980,88,1
88,1383,1
1383,88,1
88,1583,1
1583,88,1
89,379,1
379,89,1
1245,89,1
89,1544,1
1544,89,1
2109,89,1
5173,89,1
89,5465,1
5465,89,1
89,6753,1
226,90,1
2216,90,1
2775,90,1
90,3349,1
90,3596,1
3596,90,1
3680,90,1
5528,90,1
90,6066,1
91,119,1
119,91,1
91,1066,1
1066,91,1
91,1194,1
1194,91,1
91,1432,1
1432,91,1
91,1864,1
2901,91,1
4781,91,1
91,4799,1
92,187,1
187,92,1
188,92,1
92,249,1
249,92,1
92,271,1
92,370,1
92,381,1
381,92,1
481,92,1
92,482,1
93,1547,1
1547,93,1
93,1886,1
1886,93,1
2045,93,1
93,2596,1
2596,93,1
93,3537,1
3537,93,1
4891,93,1
93,4941,1
93,4982,1
4982,93,1
94,864,1
94,1148,1
94,2508,1
2508,94,1
3811,94,1
94,4137,1
94,4603,1
4603,94,1
94,5523,1
5523,94,1
95,68,1
689,95,1
95,1211,1
95,3218,1
3218,95,1
95,4517,1
4517,95,1
95,5951,1
5951,95,1
6736,95,1
95,7015,1
96,233,1
241,96,1
903,96,1
995,96,1
96,1860,1
1860,96,1
2041,96,1
96,2097,1
2134,96,1
96,2234,1
96,2492,1
2937,96,1
4308,96,1
96,5259,1
5259,96,1
97,2145,1
4069,97,1
97,4259,1
4259,97,1
4831,97,1
97,5473,1
97,5536,1
5536,97,1
6877,97,1
98,213,1
98,355,1
355,98,1
712,98,1
98,743,1
2165,98,1
98,2943,1
6234,98,1
99,245,1
245,99,1
99,1148,1
1148,99,1
2133,99,1
99,2479,1
2773,99,1
2932,99,1
99,3225,1
3225,99,1
99,3811,1
6203,99,1
99,6956,1
6956,99,1
100,175,1
175,100,1
696,100,1
100,1242,1
1242,100,1
100,1277,1
100,1746,1
1746,100,1
100,2201,1
2201,100,1
100,2262,1
101,132,1
101,172,1
172,101,1
101,821,1
821,101,1
101,1057,1
1057,101,1
1697,101,1
101,2116,1
101,2895,1
2895,101,1
102,359,1
359,102,1
647,102,1
724,102,1
102,948,1
102,1242,1
1242,102,1
1293,102,1
102,1535,1
1535,102,1
102,1899,1
102,2201,1
103,436,1
971,103,1
103,1448,1
1448,103,1
103,1741,1
103,2016,1
2016,103,1
2834,103,1
103,4268,1
103,4973,1
104,268,1
104,1557,1
2859,104,1
3558,104,1
104,4018,1
104,4679,1
4679,104,1
5039,104,1
104,5198,1
5198,104,1
104,5296,1
105,2446,1
5580,105,1
6926,105,1
105,6938,1
6938,105,1
105,6988,1
6988,105,1
105,7007,1
7121,105,1
106,573,1
106,655,1
655,106,1
106,3138,1
4754,106,1
106,4826,1
4826,106,1
5661,106,1
6212,106,1
106,6270,1
6270,106,1
107,513,1
513,107,1
903,107,1
107,1314,1
1314,107,1
107,1498,1
1498,107,1
2635,107,1
107,3640,1
3640,107,1
107,3765,1
3765,107,1
107,3861,1
485,108,1
108,650,1
1758,108,1
108,2129,1
2244,108,1
2415,108,1
108,2996,1
2996,108,1
3012,108,1
108,3433,1
3433,108,1
108,3728,1
359,109,1
109,948,1
109,1242,1
1277,109,1
109,1535,1
1535,109,1
1899,109,1
109,2201,1
2201,109,1
109,2435,1
109,2720,1
2720,109,1
441,110,1
110,847,1
110,1016,1
1110,110,1
110,2184,1
2184,110,1
110,2375,1
2375,110,1
110,2454,1
2454,110,1
2550,110,1
3422,110,1
110,4224,1
898,111,1
111,1893,1
1893,111,1
111,2156,1
2648,111,1
111,2919,1
111,3758,1
111,4804,1
112,391,1
565,112,1
112,774,1
112,859,1
112,1172,1
1172,112,1
112,1183,1
1183,112,1
112,2066,1
2066,112,1
113,2148,1
2148,113,1
113,2226,1
2226,113,1
113,2527,1
113,3538,1
3538,113,1
113,3659,1
3659,113,1
4058,113,1
113,6579,1
6579,113,1
308,114,1
591,114,1
722,114,1
1203,114,1
114,1458,1
1458,114,1
1459,114,1
1879,114,1
114,2843,1
114,3021,1
3021,114,1
114,3171,1
114,4315,1
4315,114,1
4382,114,1
114,5038,1
5038,114,1
115,489,1
2918,115,1
115,3032,1
3480,115,1
115,3568,1
3643,115,1
115,5611,1
204,116,1
116,467,1
511,116,1
116,2271,1
2271,116,1
116,3145,1
3145,116,1
116,3944,1
4248,116,1
116,4674,1
5649,116,1
5731,116,1
117,1289,1
117,1365,1
1365,117,1
117,1938,1
117,2522,1
2522,117,1
117,2591,1
2591,117,1
118,878,1
878,118,1
118,1106,1
1106,118,1
118,1950,1
118,2025,1
118,2245,1
2848,118,1
118,3301,1
3301,118,1
119,1066,1
1066,119,1
1298,119,1
119,2901,1
2901,119,1
4781,119,1
119,4799,1
5187,119,1
239,120,1
1247,120,1
120,2013,1
2013,120,1
3481,120,1
4320,120,1
4895,120,1
120,5011,1
121,411,1
411,121,1
121,812,1
812,121,1
121,1087,1
1087,121,1
121,1430,1
1430,121,1
1717,121,1
121,1991,1
122,266,1
266,122,1
122,1010,1
1010,122,1
122,1052,1
1052,122,1
1351,122,1
1369,122,1
122,4685,1
4685,122,1
4824,122,1
122,4844,1
4844,122,1
122,5113,1
123,792,1
792,123,1
833,123,1
123,992,1
123,1442,1
123,1590,1
124,1489,1
124,1624,1
1624,124,1
124,2926,1
2926,124,1
124,3344,1
124,4734,1
124,5020,1
5020,124,1
125,1868,1
2146,125,1
125,2540,1
2540,125,1
125,3636,1
125,3676,1
3676,125,1
125,4127,1
4127,125,1
125,4298,1
199,126,1
263,126,1
353,126,1
126,1175,1
1175,126,1
1445,126,1
126,1517,1
126,1839,1
126,2092,1
2092,126,1
126,2428,1
127,894,1
894,127,1
127,1924,1
1924,127,1
127,2075,1
2566,127,1
127,2695,1
127,3172,1
127,3551,1
128,207,1
207,128,1
128,1494,1
1494,128,1
128,1616,1
1616,128,1
128,1725,1
128,2744,1
2744,128,1
128,4244,1
129,2349,1
2349,129,1
3517,129,1
4776,129,1
5167,129,1
5338,129,1
129,5450,1
5450,129,1
129,5878,1
129,6094,1
6094,129,1
130,556,1
130,1222,1
1222,130,1
1368,130,1
130,1900,1
1900,130,1
2088,130,1
3245,130,1
130,3367,1
3367,130,1
3810,130,1
130,4353,1
4353,130,1
130,4493,1
4493,130,1
993,131,1
131,1386,1
1386,131,1
131,1420,1
131,1907,1
1907,131,1
131,3070,1
3070,131,1
3183,131,1
3459,131,1
131,4798,1
131,4838,1
132,286,1
286,132,1
411,132,1
579,132,1
132,821,1
821,132,1
132,1057,1
1299,132,1
132,2116,1
132,2172,1
132,2653,1
133,526,1
133,621,1
621,133,1
678,133,1
133,787,1
787,133,1
133,805,1
1688,133,1
133,2765,1
3603,133,1
133,3625,1
3625,133,1
134,241,1
241,134,1
134,267,1
1568,134,1
134,1860,1
1860,134,1
2134,134,1
134,2492,1
2492,134,1
134,2746,1
134,3953,1
3953,134,1
135,246,1
135,785,1
135,1998,1
135,3203,1
3203,135,1
135,3255,1
3255,135,1
3462,135,1
135,3556,1
138,136,1
136,566,1
136,755,1
755,136,1
1115,136,1
136,3757,1
3757,136,1
3997,136,1
4065,136,1
136,4105,1
4105,136,1
136,4808,1
136,5668,1
5668,136,1
137,841,1
926,137,1
137,1168,1
137,1883,1
1883,137,1
2046,137,1
137,2283,1
137,2775,1
3214,137,1
137,3498,1
138,403,1
138,566,1
566,138,1
1115,138,1
138,3002,1
138,3757,1
4808,138,1
5968,138,1
139,1286,1
1777,139,1
1917,139,1
139,2556,1
139,2722,1
3037,139,1
139,3463,1
3597,139,1
139,3858,1
139,4086,1
4086,139,1
140,529,1
529,140,1
140,1550,1
140,3179,1
3254,140,1
140,3528,1
3528,140,1
4384,140,1
140,4893,1
4959,140,1
140,5244,1
5244,140,1
141,450,1
141,758,1
823,141,1
1307,141,1
1476,141,1
1564,141,1
141,1928,1
1928,141,1
141,2064,1
2064,141,1
2431,141,1
141,2641,1
141,2823,1
142,152,1
464,142,1
1157,142,1
142,1862,1
142,2387,1
2387,142,1
142,2689,1
2689,142,1
142,3063,1
3063,142,1
142,3846,1
143,215,1
215,143,1
143,232,1
334,143,1
409,143,1
143,583,1
143,673,1
555,144,1
144,938,1
938,144,1
144,1201,1
144,2239,1
2343,144,1
2461,144,1
144,2490,1
2490,144,1
144,3368,1
3368,144,1
3812,144,1
144,3902,1
3902,144,1
453,145,1
145,533,1
533,145,1
1501,145,1
145,2091,1
2091,145,1
145,2590,1
2590,145,1
145,2829,1
145,3263,1
146,274,1
274,146,1
146,958,1
146,1265,1
1265,146,1
146,1284,1
1284,146,1
146,1392,1
1609,146,1
146,2125,1
772,147,1
1077,147,1
147,1089,1
1089,147,1
3358,147,1
3769,147,1
147,4018,1
147,4334,1
4407,147,1
4618,147,1
147,4705,1
147,4983,1
4983,147,1
148,470,1
470,148,1
148,1397,1
148,1593,1
2528,148,1
3129,148,1
148,3450,1
148,4906,1
4906,148,1
307,149,1
149,328,1
149,622,1
149,1587,1
149,2175,1
2175,149,1
149,4197,1
149,4222,1
150,240,1
150,857,1
857,150,1
862,150,1
1331,150,1
1563,150,1
150,1612,1
1612,150,1
2320,150,1
2347,150,1
2833,150,1
150,2855,1
150,2874,1
151,193,1
219,151,1
151,396,1
2716,151,1
151,2777,1
151,3964,1
151,6991,1
152,499,1
499,152,1
152,549,1
2294,152,1
152,2914,1
152,3489,1
3489,152,1
152,3569,1
152,5877,1
5877,152,1
153,360,1
360,153,1
153,1409,1
1858,153,1
153,2174,1
3640,153,1
153,3753,1
153,4044,1
4437,153,1
153,4862,1
4862,153,1
154,720,1
154,1288,1
1567,154,1
2189,154,1
154,2633,1
2633,154,1
154,5098,1
154,5885,1
6391,154,1
155,496,1
496,155,1
155,605,1
155,2123,1
2123,155,1
155,3835,1
155,6098,1
155,6997,1
6997,155,1
190,156,1
156,525,1
525,156,1
156,1261,1
1261,156,1
156,3386,1
3386,156,1
3478,156,1
4275,156,1
156,5963,1
156,6277,1
6676,156,1
437,157,1
157,1361,1
1425,157,1
157,1659,1
157,1674,1
1674,157,1
3165,157,1
3698,157,1
157,5802,1
5802,157,1
6846,157,1
157,6876,1
158,9,1
9,158,1
158,330,1
158,350,1
457,158,1
158,474,1
474,158,1
592,158,1
158,767,1
158,5821,1
159,631,1
631,159,1
159,1412,1
159,1944,1
1944,159,1
3132,159,1
3249,159,1
4425,159,1
159,4688,1
159,4789,1
5635,159,1
159,6292,1
6292,159,1
160,1485,1
1485,160,1
160,1808,1
3725,160,1
160,4712,1
160,5708,1
5708,160,1
160,5874,1
5874,160,1
160,5926,1
1365,161,1
1374,161,1
161,1643,1
1643,161,1
161,1925,1
161,3486,1
161,3518,1
3518,161,1
161,3817,1
3817,161,1
161,3833,1
3833,161,1
162,2507,1
3247,162,1
162,4148,1
162,4987,1
4987,162,1
162,5163,1
162,5399,1
6959,162,1
162,7069,1
2231,163,1
163,2408,1
2429,163,1
163,2699,1
2699,163,1
3231,163,1
163,3280,1
163,4028,1
4028,163,1
5810,163,1
163,5943,1
5943,163,1
163,6038,1
6038,163,1
164,199,1
199,164,1
263,164,1
353,164,1
164,2017,1
4124,164,1
5969,164,1
164,6886,1
164,6977,1
165,366,1
366,165,1
165,914,1
1063,165,1
1617,165,1
2723,165,1
165,3499,1
3499,165,1
165,3614,1
3614,165,1
4727,165,1
165,5709,1
5986,165,1
165,6522,1
309,166,1
166,804,1
166,1492,1
1539,166,1
1832,166,1
166,1980,1
1980,166,1
166,2816,1
2816,166,1
166,3717,1
166,5847,1
167,511,1
618,167,1
167,886,1
167,1236,1
1236,167,1
167,1578,1
167,2360,1
2360,167,1
167,2672,1
2672,167,1
168,778,1
778,168,1
168,880,1
168,1359,1
1359,168,1
168,2773,1
2773,168,1
168,2932,1
3504,168,1
168,4966,1
4966,168,1
169,525,1
525,169,1
998,169,1
169,1654,1
1654,169,1
2079,169,1
2402,169,1
2592,169,1
2817,169,1
3386,169,1
169,3945,1
3945,169,1
169,4120,1
4169,169,1
169,4205,1
4205,169,1
4228,169,1
169,4427,1
505,170,1
170,518,1
1466,170,1
170,1583,1
1583,170,1
1800,170,1
170,2210,1
2619,170,1
170,2627,1
170,3385,1
3385,170,1
170,4067,1
171,522,1
522,171,1
741,171,1
757,171,1
171,1023,1
1023,171,1
1248,171,1
171,2033,1
171,3380,1
3380,171,1
171,4078,1
171,4583,1
4583,171,1
873,172,1
172,1057,1
172,1697,1
1697,172,1
172,2831,1
2831,172,1
3038,172,1
172,4673,1
4673,172,1
4910,172,1
6580,172,1
172,6855,1
6855,172,1
1509,173,1
173,2007,1
173,2259,1
2597,173,1
5027,173,1
5899,173,1
6819,173,1
4755,174,1
174,5470,1
5694,174,1
174,5748,1
6097,174,1
174,6433,1
6433,174,1
174,6761,1
6761,174,1
6998,174,1
696,175,1
175,1277,1
2262,175,1
2586,175,1
175,2936,1
4011,175,1
175,4349,1
175,4411,1
572,176,1
176,1659,1
1659,176,1
176,3117,1
176,5246,1
176,7037,1
177,3532,1
3532,177,1
177,4709,1
4709,177,1
177,5214,1
7167,177,1
473,178,1
1408,178,1
178,2599,1
178,3624,1
3664,178,1
178,3916,1
3916,178,1
178,5365,1
178,6882,1
179,475,1
179,1850,1
1850,179,1
179,2539,1
2539,179,1
179,4158,1
179,4189,1
4189,179,1
5145,179,1
179,5368,1
5368,179,1
180,797,1
797,180,1
180,941,1
180,1760,1
180,1978,1
180,2444,1
2444,180,1
180,2524,1
2524,180,1
1097,181,1
181,1375,1
1460,181,1
181,3580,1
3580,181,1
181,3869,1
181,3892,1
3892,181,1
6310,181,1
253,182,1
182,748,1
182,2743,1
182,7127,1
7127,182,1
183,987,1
2891,183,1
183,3193,1
3761,183,1
183,3881,1
183,4611,1
183,4992,1
546,184,1
184,626,1
676,184,1
184,2316,1
2316,184,1
184,2748,1
2748,184,1
184,3325,1
3325,184,1
184,4502,1
4502,184,1
184,4520,1
4520,184,1
320,185,1
917,185,1
1146,185,1
1206,185,1
185,1280,1
1280,185,1
185,1631,1
185,1714,1
1714,185,1
185,2104,1
2949,185,1
3031,185,1
185,3122,1
3122,185,1
185,3929,1
3929,185,1
186,1253,1
1903,186,1
186,2219,1
2219,186,1
186,2250,1
2250,186,1
3099,186,1
186,3170,1
3170,186,1
186,4031,1
187,188,1
188,187,1
249,187,1
187,271,1
271,187,1
187,337,1
370,187,1
381,187,1
187,481,1
481,187,1
482,187,1
187,487,1
487,187,1
188,249,1
249,188,1
188,271,1
271,188,1
188,370,1
370,188,1
188,381,1
189,1106,1
1106,189,1
189,1429,1
1429,189,1
189,1950,1
1950,189,1
189,2224,1
189,3731,1
189,3870,1
156,190,1
190,688,1
688,190,1
190,1261,1
1261,190,1
190,2236,1
190,2906,1
190,4275,1
4275,190,1
191,910,1
191,1463,1
191,1560,1
191,2144,1
2144,191,1
191,3787,1
191,6812,1
6812,191,1
192,277,1
277,192,1
